StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering
2265,16,0,0,3,5.40116932203111,11,0,2,0,0,1,0
2266,17,1,1,3,4.13674221233216,18,0,1,1,0,0,0
2267,17,1,1,2,13.0804615531752,28,0,1,0,0,1,0
2268,18,0,3,4,8.32434062064629,17,0,3,0,0,0,0
2269,15,1,1,2,3.59318578059824,23,0,2,1,0,0,1
2270,16,1,1,1,13.7821816297364,0,0,3,1,0,0,0
2271,16,1,0,3,11.3014456607338,24,0,4,1,1,0,0
2272,16,0,0,2,17.1734410985899,26,0,3,0,0,1,0
2273,17,0,1,2,2.34951797752985,6,1,3,1,0,0,0
2274,17,1,0,2,15.7133320388891,11,0,3,1,0,0,0
2275,17,0,2,3,13.4703357363451,9,1,2,1,0,0,0
2276,18,1,0,3,2.30021873656195,28,1,0,0,0,0,0
2277,15,1,0,2,13.8964145974344,11,1,0,1,1,0,0
2278,17,1,0,1,8.8309457775966,10,1,1,0,1,1,0
2279,15,1,0,2,18.8996957111168,3,1,3,1,1,0,0
2280,18,1,0,2,2.83222701235798,18,1,4,1,0,0,0
2281,16,0,2,1,12.8566678163147,5,0,4,1,1,0,0
2282,17,1,0,2,7.63960090925891,24,0,0,0,0,0,1
2283,15,0,1,2,19.1362934118175,8,1,4,0,0,0,0
2284,15,0,0,1,6.59949790580553,19,0,2,0,0,0,0
2285,17,1,0,1,19.243718189836,9,1,3,0,1,0,0
2286,16,1,0,1,18.0297170220149,4,1,1,1,0,0,0
2287,16,0,2,3,5.40766470621312,26,0,0,0,0,0,0
2288,16,0,0,1,16.0708355365285,12,1,2,0,1,0,1
2289,18,0,2,1,19.9120840360701,8,0,3,1,0,1,1
2290,15,1,0,2,5.05326004342564,1,0,1,0,0,1,0
2291,15,0,2,1,8.73554338646639,17,0,1,1,0,0,1
2292,15,1,0,0,10.4036147313351,20,0,4,0,0,0,0
2293,18,1,1,1,5.89862271607728,0,0,4,0,0,0,0
2294,15,1,1,2,0.305296792920595,23,0,0,1,0,0,0
2295,18,0,3,2,4.40258488395053,20,0,3,0,0,0,0
2296,16,1,0,1,5.63873768683516,11,1,2,0,1,0,0
2297,17,1,0,2,8.87199402636374,9,0,2,0,1,0,1
2298,15,1,0,4,3.42204956826803,1,0,2,0,1,0,0
2299,15,1,2,1,17.4650871338334,27,0,2,1,0,0,0
2300,16,1,1,1,14.0982226546267,8,1,2,1,0,0,0
2301,17,0,2,1,1.70400955119323,1,1,2,0,0,0,0
2302,18,1,0,2,13.0018490227986,22,0,2,1,1,0,1
2303,17,1,0,2,13.0731295281124,23,0,3,1,1,1,0
2304,16,0,0,1,19.1244234728725,29,1,3,1,1,0,0
2305,16,1,3,2,0.0604174271232249,21,0,2,0,0,0,1
2306,17,0,1,0,4.95864899611614,13,0,1,1,0,0,0
2307,18,1,3,2,18.5558295875063,10,0,3,0,1,0,0
2308,18,0,0,2,18.6426783079656,22,0,3,1,0,0,0
2309,15,0,1,1,14.4117283874127,10,1,3,1,0,0,0
2310,18,1,1,2,15.3152664209507,16,0,2,0,1,0,0
2311,17,1,0,1,1.82965915859294,3,0,1,0,0,0,0
2312,16,1,2,2,10.2775166955646,12,0,3,0,0,0,0
2313,15,0,3,0,4.63165982577998,6,1,2,0,0,1,0
2314,15,0,2,3,3.62436087227234,15,1,4,0,0,1,0
2315,16,0,2,1,16.2060659824666,0,1,3,1,0,0,0
2316,18,1,0,3,2.70076273361094,12,0,1,0,0,0,0
2317,16,0,0,1,9.3730327399277,0,0,2,0,1,1,1
2318,18,0,3,2,18.7715647917206,10,1,3,0,0,0,0
2319,16,1,0,1,3.71664111130685,5,0,2,0,0,0,0
2320,17,0,2,3,19.5598684747646,19,1,2,0,0,0,0
2321,18,0,2,1,19.8857597152211,2,0,3,1,0,0,0
2322,17,1,1,1,11.112343093648,11,0,3,0,0,0,0
2323,15,0,3,2,3.40285480354315,4,0,1,1,1,1,1
2324,16,1,0,0,6.32209775881791,8,1,2,0,0,0,0
2325,15,1,0,1,8.4898566535307,25,1,4,1,0,0,0
2326,15,1,0,3,6.18648448716445,25,0,4,0,1,0,0
2327,15,1,0,4,5.61271159753031,11,0,3,1,0,0,0
2328,15,1,0,1,19.4445941843271,29,1,4,1,0,1,0
2329,16,0,0,3,3.06729654831491,29,0,2,1,0,0,0
2330,15,0,2,2,14.6665581743372,27,1,2,1,0,0,0
2331,16,1,3,1,0.00820578878349742,26,0,2,1,0,0,0
2332,16,1,0,2,11.9236533880475,9,0,1,1,0,0,0
2333,17,0,0,2,18.318860079081,18,0,2,1,0,0,0
2334,18,1,3,4,5.75868188186438,4,0,2,1,1,0,1
2335,18,1,0,1,3.71051950515438,25,0,3,1,0,0,0
2336,16,1,0,2,13.0335958975685,4,0,3,0,0,0,1
2337,17,0,0,0,14.2520281459678,8,0,3,0,0,0,0
2338,16,0,1,1,13.7606103790396,26,0,2,1,0,0,0
2339,16,1,0,0,6.38633760042748,27,0,1,0,0,0,0
2340,16,1,3,4,5.04404804318661,25,1,2,1,0,0,0
2341,17,0,0,3,19.1183759992408,26,0,3,0,1,1,0
2342,18,0,1,2,18.4659901653985,19,0,1,0,1,1,0
2343,17,1,0,2,9.1463321978564,16,0,2,1,0,0,1
2344,15,1,0,1,16.9238773230874,9,0,2,0,1,0,0
2345,17,0,1,1,9.04646955268592,20,1,3,0,0,0,0
2346,17,0,2,1,8.4877803614502,0,0,3,0,0,0,0
2347,17,0,2,1,3.13525895198589,21,1,3,0,1,0,1
2348,17,1,1,2,8.52812112983945,27,0,2,1,1,0,0
2349,18,0,3,2,10.7483387719961,15,0,2,0,0,1,1
2350,15,1,2,0,0.450086548573729,25,0,1,1,0,0,0
2351,18,0,2,0,8.88226010350812,25,1,1,0,0,0,0
2352,18,0,0,1,15.627124367904,14,1,1,1,0,0,1
2353,17,0,0,2,13.6009211274853,22,0,1,0,1,0,0
2354,16,0,0,3,12.7031397772787,16,1,1,0,0,0,1
2355,16,1,1,2,18.191108568744,25,0,1,0,0,1,0
2356,18,1,0,3,0.3606401965046,19,1,1,0,0,0,0
2357,18,0,0,2,11.1409517238446,24,0,3,0,0,0,1
2358,17,1,2,1,15.7469769681941,12,0,4,1,1,0,0
2359,18,0,2,1,10.8267076540253,0,0,3,0,1,1,0
2360,17,0,3,3,6.47791105160758,24,1,0,0,0,0,0
2361,16,0,0,2,2.72501130183955,7,1,2,0,0,0,0
2362,16,0,1,1,17.7512614363238,4,1,3,1,0,0,0
2363,15,1,0,2,9.41524784775206,5,1,1,0,0,0,0
2364,16,0,0,2,17.562303939714,22,0,3,0,0,0,0
2365,18,0,0,2,11.7170424486633,19,1,2,0,0,0,0
2366,16,1,0,3,13.4838423323,29,1,4,1,0,0,0
2367,17,0,0,2,16.085223087569,13,0,3,1,0,1,0
2368,16,0,2,2,13.1831108920026,21,0,3,0,1,0,0
2369,15,0,0,0,7.96109681357875,22,0,3,0,0,0,1
2370,16,1,2,0,10.272667678573,10,1,1,0,1,0,1
2371,17,0,1,1,16.0609104935175,5,1,1,1,0,0,0
2372,17,1,0,0,7.47300592745968,10,1,2,0,1,0,0
2373,18,0,0,2,7.76242913536994,12,1,1,1,0,0,0
2374,16,0,0,2,1.91380232116002,11,1,1,0,1,0,0
2375,17,1,1,1,18.2916887044349,21,1,2,0,0,0,0
2376,15,0,0,3,1.82072629890883,1,1,3,0,1,1,0
2377,18,0,0,1,12.9641835489711,20,0,0,1,1,0,0
2378,15,1,0,1,8.26388957605595,2,0,1,1,0,0,0
2379,16,1,1,1,8.11238780510884,22,0,2,1,0,0,0
2380,16,1,3,1,13.5910367314536,3,1,2,0,1,0,1
2381,16,1,0,1,1.34187465259757,16,0,1,0,1,0,0
2382,18,1,2,2,11.8741156590286,27,0,4,0,1,0,0
2383,17,0,1,2,15.440635719447,27,0,2,0,1,0,0
2384,18,1,3,4,16.5642551577318,21,0,2,0,1,1,0
2385,15,0,2,0,3.4106077878755,5,0,0,0,0,0,0
2386,18,0,1,1,17.9483810015634,6,0,2,0,0,1,1
2387,15,0,1,0,13.1229218369488,14,0,3,0,0,0,0
2388,18,1,2,2,17.6370960164136,10,0,1,1,0,1,0
2389,17,1,0,0,9.70561434220396,23,0,2,0,0,0,0
2390,15,0,0,3,10.840666901944,2,0,0,1,0,0,0
2391,16,1,0,2,18.3807655405734,29,0,4,0,0,0,0
2392,16,1,2,2,17.9981908670934,5,0,0,1,0,0,0
2393,18,1,2,2,8.96321746738004,25,0,3,0,0,0,1
2394,16,1,0,1,5.48825263271363,1,0,2,0,0,0,0
2395,15,0,1,1,7.86340869128528,28,1,2,1,0,0,0
2396,16,0,0,1,7.75528657059499,13,0,3,0,0,0,1
2397,17,1,0,2,5.73733749965587,8,0,1,1,1,0,0
2398,17,0,3,1,5.37159208665933,17,0,2,1,0,0,0
2399,18,1,0,1,17.2212587295943,18,0,2,0,1,0,0
2400,15,1,0,4,1.39723841369323,11,0,0,1,0,1,0
2401,17,0,1,0,13.5522236419918,12,0,3,1,0,0,0
2402,17,0,2,3,3.45640102912904,25,0,0,0,0,0,0
2403,15,0,0,2,6.89011786788126,11,0,3,1,0,0,0
2404,16,1,1,1,1.23086068269673,11,0,2,1,0,1,0
2405,16,0,1,1,5.39947273710924,17,1,1,0,0,1,0
2406,18,1,0,1,15.3684214223448,8,0,3,0,1,0,0
2407,16,0,0,2,17.7003064909451,16,1,2,0,1,1,0
2408,15,0,1,2,4.43054303804734,20,0,2,1,1,0,0
2409,17,1,0,2,9.27095678517843,15,0,2,1,1,0,1
2410,16,1,3,3,9.40648095874412,16,0,1,1,0,0,1
2411,18,1,2,2,17.4715061151946,20,1,3,0,0,0,0
2412,16,1,3,1,15.2559810575161,23,0,2,0,0,0,1
2413,15,1,0,1,10.2615443673609,7,0,1,1,0,0,1
2414,18,1,3,3,13.4149440094354,10,0,3,0,1,0,0
2415,16,1,0,1,16.9471010781873,23,0,0,1,1,0,0
2416,18,1,0,0,0.190779080510898,1,1,1,1,1,0,0
2417,15,0,0,2,8.05780062100097,7,0,2,0,1,0,0
2418,17,1,0,2,18.1448633455415,11,0,3,0,0,0,0
2419,15,1,1,3,14.806260616879,20,0,4,0,0,0,0
2420,15,0,0,2,10.8568274866814,0,0,3,1,0,1,0
2421,15,1,0,0,10.5928905407026,22,0,2,1,1,0,0
2422,15,0,1,3,6.95540195208875,12,0,3,1,1,0,0
2423,17,0,0,1,10.4104106728302,21,0,2,0,0,0,1
2424,17,1,1,1,13.107663989269,20,1,1,0,0,0,0
2425,18,0,0,2,8.36726076857586,16,0,4,1,0,1,0
2426,16,1,2,0,14.2830629278434,13,1,1,0,0,0,0
2427,17,0,2,2,17.2246445452077,13,0,2,1,1,0,0
2428,17,0,0,1,3.09369696369722,15,0,3,0,0,0,0
2429,16,0,0,2,9.03094045634848,16,0,3,0,0,1,0
2430,17,1,0,1,8.16040182570162,5,1,0,0,0,0,0
2431,15,1,2,2,13.7492960809945,25,0,0,0,1,0,1
2432,15,0,0,3,4.99734930515858,27,0,2,1,0,0,0
2433,16,0,0,1,12.8050182990455,6,0,2,0,0,0,1
2434,18,1,0,1,17.5497848346297,25,1,2,1,0,0,0
2435,18,1,0,1,8.36263199587245,25,0,2,0,0,0,0
2436,16,0,0,1,18.2203139995844,0,0,4,0,0,0,0
2437,16,0,2,2,19.8632747786695,24,0,1,0,1,1,0
2438,15,1,0,2,2.12184099895904,14,1,2,0,1,0,0
2439,18,1,0,1,4.66106375969717,19,1,2,0,0,0,0
2440,17,1,2,1,19.0075950296418,20,0,1,1,0,0,0
2441,15,1,2,1,19.1665537296277,17,0,1,0,1,0,0
2442,16,1,0,2,1.95414550773517,29,1,4,0,0,0,0
2443,18,0,0,1,0.299970007542733,27,1,3,0,0,0,0
2444,17,1,0,4,3.22200046512844,25,0,1,0,0,0,1
2445,17,0,3,2,19.9202556676449,12,1,3,0,0,0,0
2446,15,1,0,1,3.59999233221373,23,0,1,1,0,0,0
2447,18,0,3,2,10.0509521344404,29,0,3,0,1,1,0
2448,18,1,1,3,16.9683545286102,1,1,0,0,1,0,0
2449,16,1,1,2,0.408032213764126,18,0,3,1,0,0,0
2450,18,0,0,1,12.0897796451691,14,1,0,0,1,0,1
2451,18,0,0,1,5.54050897739248,11,0,2,0,0,1,0
2452,15,1,0,3,17.2466983287946,14,0,3,0,0,1,0
2453,18,1,0,2,5.66922298528158,24,1,1,0,0,1,0
2454,17,1,1,2,13.7351144056381,17,0,2,0,0,0,0
2455,15,1,3,3,13.4843926489479,13,0,0,1,1,0,0
2456,15,1,1,3,4.4298709771928,5,1,3,1,1,0,1
2457,16,0,2,3,0.695983997367002,11,0,2,1,1,0,0
2458,18,0,0,0,8.18499147570794,19,0,2,0,0,0,1
2459,16,1,0,2,5.78386303931739,22,1,4,1,0,0,0
2460,17,0,0,2,16.1795549922741,29,0,2,0,0,0,0
2461,15,0,1,2,16.0072837691069,29,1,0,0,1,1,0
2462,15,0,3,2,9.14047904385251,5,1,3,0,0,0,0
2463,15,1,1,1,12.1302445064643,25,0,3,0,0,1,0
2464,17,0,0,2,12.0851903197385,29,0,4,1,0,0,1
2465,17,1,0,2,16.5431629685524,8,1,1,1,0,0,0
2466,16,0,1,0,8.50004828246395,29,0,2,1,1,0,0
2467,16,1,0,2,5.50893359581018,24,0,3,1,1,0,0
2468,16,0,2,1,5.30069836281095,25,0,3,1,1,0,1
2469,18,1,2,1,10.723845585644,3,0,3,0,1,0,1
2470,15,1,1,0,8.98296405464425,16,0,1,0,0,0,0
2471,15,0,0,2,8.80241541969872,1,1,1,1,0,1,0
2472,16,1,0,2,1.82274678179414,15,1,1,0,0,0,0
2473,15,1,0,2,14.3720748138039,23,0,4,1,1,0,0
2474,16,1,0,2,4.27473375963821,13,0,1,0,0,0,0
2475,18,1,0,3,3.93907260417442,25,0,2,0,0,1,0
2476,18,1,1,1,8.25516640554786,7,0,2,0,0,0,1
2477,17,1,1,1,4.55556683235602,13,1,2,1,0,1,0
2478,18,1,0,3,11.6771653461603,1,1,2,0,0,0,0
2479,16,1,0,1,7.42926678668943,15,1,3,1,0,0,0
2480,18,0,0,4,8.9782344518558,3,0,2,0,1,0,0
2481,17,0,0,3,10.7433864320805,0,0,1,1,0,0,1
2482,15,1,2,2,4.07071044963609,22,0,2,0,0,0,0
2483,16,1,0,4,3.11503245731059,19,0,3,0,1,0,0
2484,15,0,0,0,17.608438057472,26,0,4,0,0,0,0
2485,17,0,0,1,8.67447405662842,13,1,3,0,0,1,0
2486,17,0,2,2,8.24187219265078,7,1,3,0,0,0,0
2487,17,1,1,1,0.712243005456829,24,1,2,1,0,0,0
2488,15,0,0,3,9.95952605174786,27,1,3,0,0,0,1
2489,15,1,1,0,11.08339443222,24,0,4,0,0,0,0
2490,15,1,2,2,11.1768174190933,2,0,2,0,1,0,0
2491,15,0,3,2,14.1406233864576,4,0,0,0,0,0,0
2492,17,1,0,2,3.54963669982023,5,0,4,0,0,0,0
2493,17,1,2,1,5.04446268461237,21,0,3,0,0,0,0
2494,16,1,3,1,16.2146093046082,25,1,2,0,1,0,0
2495,16,1,3,3,18.9434123368678,7,0,4,0,1,1,0
2496,15,0,1,1,2.71865494734641,5,0,2,0,0,1,0
2497,18,0,1,3,9.95299109010436,5,0,2,1,0,0,0
2498,18,1,0,2,4.28352505479173,3,0,3,0,1,1,0
2499,17,1,2,2,1.20146336709964,6,0,1,0,0,0,0
2500,17,0,1,2,6.5100667625227,29,0,3,0,0,0,1
2501,17,1,1,1,2.87375250368425,29,0,1,0,0,0,0
2502,16,0,0,2,14.1986614686849,23,1,1,0,0,0,0
2503,16,1,2,3,10.6745082734288,18,0,2,1,0,1,0
2504,17,1,2,2,2.87668941980621,6,0,2,0,0,0,0
2505,17,0,0,4,0.184831768110287,2,0,1,1,0,0,0
2506,17,0,2,2,16.1631409804842,7,1,4,0,0,0,0
2507,18,0,1,1,3.52388812328495,0,0,2,1,0,0,0
2508,16,0,2,1,12.1243328444153,0,1,1,1,0,1,0
2509,18,1,0,4,6.73843826153491,13,1,2,0,1,0,0
2510,18,0,0,1,11.7097187663007,5,1,3,0,0,0,0
2511,17,1,3,3,6.31307253964648,9,0,2,0,0,0,1
2512,17,0,0,3,1.73879121384508,24,0,1,1,0,0,0
2513,15,0,2,1,4.45900017115507,27,0,1,0,0,0,0
2514,15,1,0,0,3.76117132958151,13,0,2,0,0,0,0
2515,18,0,1,2,8.56038704879287,3,0,2,0,0,0,1
2516,16,0,0,1,13.1656756685231,5,1,3,0,0,1,0
2517,17,0,1,2,5.27612149892715,15,1,4,1,0,0,0
2518,17,0,0,2,0.241398706012359,27,0,1,1,1,1,0
2519,18,1,0,2,10.3787472852951,20,0,3,0,1,1,1
2520,15,1,0,2,12.1151897871794,27,1,4,0,1,1,0
2521,16,0,0,1,19.2574098800361,0,0,4,0,0,0,0
2522,15,0,3,2,11.7894160618649,5,0,4,1,0,1,0
2523,15,0,3,1,9.42345118756283,8,0,3,1,1,0,0
2524,15,1,0,1,11.468032517954,14,1,2,0,0,0,1
2525,15,1,2,2,18.5580125972405,11,0,2,0,1,0,1
2526,17,1,0,3,16.5675629120329,2,1,2,1,0,0,0
2527,17,1,1,1,6.45957466727616,10,0,3,0,0,1,0
2528,15,0,2,2,4.74508727314274,14,0,2,0,0,0,0
2529,16,0,3,2,5.25267224732147,2,0,1,0,0,0,0
2530,18,0,0,1,10.0884207943042,13,0,1,0,0,0,0
2531,16,1,2,1,14.8809890245715,1,0,3,0,0,1,0
2532,16,0,0,3,10.0643841436592,28,0,3,1,0,0,0
2533,16,1,3,2,1.35592791656225,3,1,2,0,0,1,1
2534,15,1,0,2,14.4716140087996,25,0,1,0,0,0,0
2535,17,0,1,2,16.119402573419,18,1,3,0,0,0,0
2536,16,0,1,0,5.78995730239439,11,1,0,1,0,0,0
2537,15,0,1,2,13.282514785667,1,1,2,0,0,0,0
2538,16,1,0,2,8.53183802108786,16,1,2,0,0,0,1
2539,16,1,3,2,17.7823871145488,2,0,4,0,0,0,0
2540,15,0,0,1,16.9045111632147,9,0,2,1,1,0,0
2541,17,0,1,0,10.5086399661928,15,1,2,0,0,0,1
2542,17,1,0,1,13.8301109162718,21,1,3,0,1,0,0
2543,18,0,0,4,17.666994020442,8,1,2,0,1,0,1
2544,15,1,1,2,9.91434020156551,10,0,1,0,0,0,0
2545,18,1,0,2,6.26501480977643,20,0,2,1,0,0,0
2546,18,0,0,0,15.0733227581916,14,0,4,1,0,0,0
2547,18,0,0,0,4.40132509569383,2,1,2,0,0,1,1
2548,17,0,0,2,7.77062296012084,15,0,3,0,1,0,0
2549,15,0,2,2,17.3145447421358,29,0,4,0,1,0,0
2550,18,1,2,2,14.4884468053863,20,0,3,0,0,0,1
2551,15,1,0,1,8.07622010494998,20,0,3,1,0,0,0
2552,15,1,0,2,4.29489004816714,20,0,3,0,1,0,0
2553,17,0,0,1,7.11936781664473,27,1,4,0,1,0,0
2554,18,1,0,1,5.68208298454866,11,1,4,1,0,0,0
2555,18,0,1,2,3.52178575887707,22,0,4,0,0,0,0
2556,15,0,1,1,14.8666582713131,4,0,3,0,0,0,1
2557,16,0,0,1,5.04139773700343,6,1,2,1,0,0,1
2558,17,0,0,2,9.08334940335527,8,0,1,1,1,0,0
2559,17,0,0,2,7.71718893672218,20,1,2,1,1,0,0
2560,17,0,2,3,19.6415475727126,17,0,4,1,1,1,0
2561,17,1,3,2,7.82184488296441,20,0,3,0,0,0,0
2562,18,0,0,0,1.59964965593509,7,0,2,0,1,0,0
2563,18,1,0,1,1.79651505144168,11,1,2,0,0,0,1
2564,16,1,2,4,11.8150744270612,19,0,2,1,0,1,0
2565,17,0,3,2,11.9872710347653,1,0,2,0,0,0,0
2566,17,0,0,2,8.3751798096531,9,0,3,0,0,0,0
2567,15,0,0,0,8.63687384624059,18,0,2,1,0,0,0
2568,18,1,0,2,1.07865165681742,8,0,1,0,0,0,0
2569,17,0,1,0,10.3309302077852,24,0,2,0,0,0,0
2570,16,1,0,2,10.094789507607,23,0,1,0,1,0,0
2571,16,0,0,3,2.99098637113889,7,0,4,0,0,0,0
2572,18,0,1,4,2.07678772221855,23,0,2,0,0,0,0
2573,16,1,0,2,2.47144981198981,23,0,4,0,0,0,0
2574,16,1,2,2,2.02056492982517,23,0,1,0,1,0,0
2575,18,0,0,3,12.1941639107351,0,0,1,0,0,0,0
2576,17,1,0,2,3.92965304805837,5,0,3,0,0,0,0
2577,17,1,1,0,5.02860304374926,11,0,3,0,1,0,1
2578,16,1,0,2,3.47144288302879,24,0,2,0,0,1,0
2579,16,1,3,1,19.15670608897,23,0,1,0,0,1,0
2580,17,1,1,2,17.0923492630367,18,0,0,0,1,0,0
2581,18,0,0,2,4.60989674703041,26,0,3,1,0,0,0
2582,16,0,2,2,6.55132587844252,16,0,1,1,1,0,0
2583,15,1,0,1,4.19785684609994,1,1,2,0,0,0,0
2584,18,0,3,1,9.83751918921647,10,1,3,0,0,0,1
2585,16,0,0,2,0.392210649485071,17,0,0,0,0,0,0
2586,16,1,1,3,13.4273601779359,22,0,1,1,1,0,0
2587,15,0,0,2,10.4631629963528,27,1,0,1,0,0,0
2588,15,1,0,1,17.972778566022,21,1,4,0,0,1,0
2589,17,1,2,3,3.28785368656828,10,0,2,1,0,1,0
2590,18,0,2,3,16.0821849212226,17,0,4,1,0,0,0
2591,18,1,0,1,15.8392202893343,7,0,1,0,1,0,0
2592,17,1,0,0,2.54362378433773,14,0,3,0,1,0,0
2593,18,1,2,2,7.97118448288255,8,0,1,0,0,1,0
2594,18,1,3,3,3.40305282289033,14,0,2,0,0,0,0
2595,18,1,0,4,5.09441000915097,6,1,3,0,0,0,0
2596,18,0,0,3,5.26492349661088,19,0,3,1,0,0,0
2597,18,0,0,2,11.1247278805154,12,0,3,0,1,0,0
2598,15,1,2,2,8.22821863520931,12,0,3,0,0,0,1
2599,18,1,0,0,18.9546560801261,0,0,1,1,0,1,0
2600,15,0,0,1,2.5274028389401,19,0,2,0,0,0,0
2601,18,1,2,2,19.4738426970039,3,0,2,0,0,0,0
2602,17,0,0,2,4.61277280428527,23,0,3,0,0,1,0
2603,16,1,0,2,15.457478727637,3,0,1,0,1,1,0
2604,15,1,0,2,6.77939852345642,3,1,4,0,0,0,0
2605,18,1,0,1,2.86162790834627,12,0,2,1,0,0,1
2606,17,1,0,2,17.1577837049248,1,0,3,0,0,1,1
2607,16,1,1,0,6.17721798472926,27,0,1,0,1,0,0
2608,15,1,0,2,13.1771080845368,25,0,2,0,0,0,0
2609,16,1,1,2,11.3288737017325,22,0,3,1,0,0,0
2610,17,0,2,2,9.43512618781748,14,0,2,1,0,0,0
2611,15,0,2,4,9.91638945297078,3,0,4,1,0,0,0
2612,16,0,0,1,14.6447582818457,26,0,3,0,1,0,0
2613,18,1,0,2,1.75545828246881,5,1,2,1,0,0,0
2614,15,1,0,1,13.3636132391581,2,0,3,1,0,0,0
2615,16,1,0,2,17.9162420279715,6,0,3,1,0,1,0
2616,17,1,0,3,1.15576394039728,5,0,3,0,0,0,1
2617,17,1,1,2,2.81306678467333,2,1,1,0,0,0,0
2618,15,1,0,3,14.3326387340406,3,0,2,0,1,1,0
2619,16,1,0,1,8.74563296489235,9,0,3,0,0,0,0
2620,15,0,0,3,8.07097241627376,29,1,3,1,1,0,0
2621,15,1,1,0,2.73933269088471,20,0,2,0,0,0,0
2622,16,0,0,3,10.1354008143557,8,0,1,0,1,0,0
2623,16,0,1,1,2.53090622392754,29,0,2,0,0,0,0
2624,18,1,0,1,9.5324091262108,5,1,0,0,0,0,0
2625,16,1,2,2,15.2723059792331,28,1,3,0,0,0,0
2626,17,0,2,3,5.16528715774327,19,1,3,0,0,0,0
2627,15,0,0,0,9.61572336359454,26,1,2,1,0,0,0
2628,15,1,0,1,19.8403193879367,10,1,3,0,1,1,1
2629,17,1,0,3,13.7330084670807,6,0,2,1,1,0,0
2630,16,0,0,1,16.8271354261039,17,1,3,0,0,1,0
2631,17,1,1,1,8.29695213121091,3,0,1,1,0,0,0
2632,17,1,2,2,15.3572184625171,4,0,2,0,0,0,0
2633,18,1,1,1,0.810183458826436,3,0,3,0,1,1,0
2634,17,0,2,3,2.45822365084489,3,0,1,0,0,1,0
2635,15,0,0,2,4.06141185840124,26,1,2,0,0,0,0
2636,17,0,0,2,8.03903849230439,12,0,2,0,1,1,0
2637,15,1,2,4,16.9148975665152,15,0,1,1,0,0,0
2638,15,1,0,2,6.92532101575861,24,0,1,0,1,0,1
2639,15,0,1,0,13.0924238703092,13,1,1,0,0,0,0
2640,16,0,0,1,14.1862858960696,10,0,4,1,1,1,0
2641,18,0,0,2,11.7236470817668,28,0,3,0,0,1,1
2642,15,1,3,1,7.14483936340272,1,0,2,0,0,0,0
2643,15,0,0,3,11.5410668342708,21,0,3,1,1,0,1
2644,16,0,3,2,6.84531185579492,13,0,0,0,0,1,0
2645,15,1,3,1,1.67747477104024,23,0,2,1,0,0,0
2646,17,1,2,2,19.8560795637202,23,1,1,1,0,0,0
2647,17,1,1,2,2.54364907265021,26,0,1,1,0,0,0
2648,18,0,1,3,1.44696767672114,6,0,3,1,1,0,0
2649,15,1,2,3,17.5706149841431,25,0,1,0,0,0,1
2650,16,1,0,2,6.0366932178579,10,0,3,0,1,0,1
2651,17,0,0,2,13.0059394814701,3,0,2,1,0,0,0
2652,16,1,1,2,6.58011459324465,6,0,0,0,0,0,0
2653,16,0,0,2,7.82908541588942,28,0,3,0,1,0,0
2654,17,0,0,1,5.24225944033593,15,1,2,1,0,0,0
2655,16,1,0,1,6.8608801158602,25,0,2,0,1,0,0
2656,17,1,1,2,8.21400801173086,5,0,1,0,0,0,0
2657,16,1,2,1,14.4083213818468,26,0,0,0,0,0,0
2658,17,1,0,0,10.2307238846958,5,0,4,0,0,1,0
2659,15,1,3,2,18.8713043431395,1,0,2,0,0,0,0
2660,18,1,1,0,0.83760787677551,23,0,0,1,0,0,0
2661,17,0,2,2,10.0613664526405,7,1,3,1,0,0,0
2662,17,0,1,2,11.6844957766343,29,0,1,1,0,0,1
2663,18,1,2,4,18.4039397214854,26,0,1,0,0,1,0
2664,17,0,0,2,0.983170472428551,6,1,1,0,0,0,0
2665,17,1,2,0,11.4699916987043,26,0,2,0,0,0,1
2666,16,0,0,2,17.0725985705591,24,1,0,0,0,0,0
2667,18,0,2,3,4.83855456238473,23,0,2,0,0,0,1
2668,15,0,3,4,17.5258469704787,13,0,3,0,0,1,0
2669,17,1,0,2,0.380868185485836,8,0,1,0,0,0,1
2670,18,0,0,1,14.6490925826745,14,1,2,0,0,0,0
2671,16,1,2,3,18.662264423373,24,1,2,1,0,1,0
2672,15,0,0,1,13.1439532328012,21,0,2,0,1,0,0
2673,18,0,2,2,8.78058487960896,17,0,4,1,0,0,0
2674,15,0,0,2,0.89762032945436,11,0,2,0,0,0,0
2675,15,0,0,0,18.4022762664525,22,0,0,0,1,0,0
2676,15,0,3,1,9.40592445383149,18,0,2,0,0,1,0
2677,17,1,1,1,0.57993488671896,12,0,1,0,0,0,0
2678,17,1,2,2,13.7964214265752,6,0,3,0,1,1,0
2679,16,0,0,3,9.63674507152516,24,0,0,0,0,0,0
2680,16,0,1,1,2.48690634884821,9,0,1,1,1,0,1
2681,18,0,1,3,4.28543618620519,29,1,2,0,1,0,0
2682,16,0,1,0,1.28981360911692,9,1,1,0,0,0,0
2683,15,1,1,2,11.4858707941714,1,0,2,0,1,0,0
2684,15,0,1,0,12.4405895850401,13,1,1,0,1,0,0
2685,17,1,0,3,10.1148459671088,12,0,4,1,0,1,0
2686,15,0,0,2,16.3420426600523,21,1,1,0,1,0,0
